:START_ID,:END_ID,Relationship,:TYPE
institution_136996,institution_137013,cooperation,Institution_cooperation_patent
institution_137013,institution_136996,cooperation,Institution_cooperation_patent
institution_136996,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_136996,cooperation,Institution_cooperation_patent
institution_137013,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_137013,cooperation,Institution_cooperation_patent
institution_47602,institution_66827,cooperation,Institution_cooperation_patent
institution_66827,institution_47602,cooperation,Institution_cooperation_patent
institution_76897,institution_118287,cooperation,Institution_cooperation_patent
institution_118287,institution_76897,cooperation,Institution_cooperation_patent
institution_68756,institution_148031,cooperation,Institution_cooperation_patent
institution_148031,institution_68756,cooperation,Institution_cooperation_patent
institution_77937,institution_108941,cooperation,Institution_cooperation_patent
institution_108941,institution_77937,cooperation,Institution_cooperation_patent
institution_2266,institution_101930,cooperation,Institution_cooperation_patent
institution_101930,institution_2266,cooperation,Institution_cooperation_patent
institution_96555,institution_111621,cooperation,Institution_cooperation_patent
institution_111621,institution_96555,cooperation,Institution_cooperation_patent
institution_64820,institution_118280,cooperation,Institution_cooperation_patent
institution_118280,institution_64820,cooperation,Institution_cooperation_patent
institution_64820,institution_162088,cooperation,Institution_cooperation_patent
institution_162088,institution_64820,cooperation,Institution_cooperation_patent
institution_118280,institution_162088,cooperation,Institution_cooperation_patent
institution_162088,institution_118280,cooperation,Institution_cooperation_patent
institution_76914,institution_130612,cooperation,Institution_cooperation_patent
institution_130612,institution_76914,cooperation,Institution_cooperation_patent
institution_2266,institution_94007,cooperation,Institution_cooperation_patent
institution_94007,institution_2266,cooperation,Institution_cooperation_patent
institution_34385,institution_148593,cooperation,Institution_cooperation_patent
institution_148593,institution_34385,cooperation,Institution_cooperation_patent
institution_130401,institution_141685,cooperation,Institution_cooperation_patent
institution_141685,institution_130401,cooperation,Institution_cooperation_patent
institution_32491,institution_90030,cooperation,Institution_cooperation_patent
institution_90030,institution_32491,cooperation,Institution_cooperation_patent
institution_78751,institution_100580,cooperation,Institution_cooperation_patent
institution_100580,institution_78751,cooperation,Institution_cooperation_patent
institution_47577,institution_164873,cooperation,Institution_cooperation_patent
institution_164873,institution_47577,cooperation,Institution_cooperation_patent
institution_74760,institution_163586,cooperation,Institution_cooperation_patent
institution_163586,institution_74760,cooperation,Institution_cooperation_patent
institution_74760,institution_163594,cooperation,Institution_cooperation_patent
institution_163594,institution_74760,cooperation,Institution_cooperation_patent
institution_163586,institution_163594,cooperation,Institution_cooperation_patent
institution_163594,institution_163586,cooperation,Institution_cooperation_patent
institution_32365,institution_94007,cooperation,Institution_cooperation_patent
institution_94007,institution_32365,cooperation,Institution_cooperation_patent
institution_25522,institution_108941,cooperation,Institution_cooperation_patent
institution_108941,institution_25522,cooperation,Institution_cooperation_patent
institution_60073,institution_61114,cooperation,Institution_cooperation_patent
institution_61114,institution_60073,cooperation,Institution_cooperation_patent
institution_96555,institution_141731,cooperation,Institution_cooperation_patent
institution_141731,institution_96555,cooperation,Institution_cooperation_patent
institution_90720,institution_163910,cooperation,Institution_cooperation_patent
institution_163910,institution_90720,cooperation,Institution_cooperation_patent
institution_2266,institution_15223,cooperation,Institution_cooperation_patent
institution_15223,institution_2266,cooperation,Institution_cooperation_patent
institution_77927,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_77927,cooperation,Institution_cooperation_patent
institution_34457,institution_100385,cooperation,Institution_cooperation_patent
institution_100385,institution_34457,cooperation,Institution_cooperation_patent
institution_74760,institution_77927,cooperation,Institution_cooperation_patent
institution_77927,institution_74760,cooperation,Institution_cooperation_patent
institution_25995,institution_59868,cooperation,Institution_cooperation_patent
institution_59868,institution_25995,cooperation,Institution_cooperation_patent
institution_137015,institution_162042,cooperation,Institution_cooperation_patent
institution_162042,institution_137015,cooperation,Institution_cooperation_patent
institution_76901,institution_162115,cooperation,Institution_cooperation_patent
institution_162115,institution_76901,cooperation,Institution_cooperation_patent
institution_76318,institution_98910,cooperation,Institution_cooperation_patent
institution_98910,institution_76318,cooperation,Institution_cooperation_patent
institution_60821,institution_75503,cooperation,Institution_cooperation_patent
institution_75503,institution_60821,cooperation,Institution_cooperation_patent
institution_92936,institution_101946,cooperation,Institution_cooperation_patent
institution_101946,institution_92936,cooperation,Institution_cooperation_patent
institution_69379,institution_90727,cooperation,Institution_cooperation_patent
institution_90727,institution_69379,cooperation,Institution_cooperation_patent
institution_60176,institution_147760,cooperation,Institution_cooperation_patent
institution_147760,institution_60176,cooperation,Institution_cooperation_patent
institution_4171,institution_91748,cooperation,Institution_cooperation_patent
institution_91748,institution_4171,cooperation,Institution_cooperation_patent
institution_4171,institution_92959,cooperation,Institution_cooperation_patent
institution_92959,institution_4171,cooperation,Institution_cooperation_patent
institution_4171,institution_162094,cooperation,Institution_cooperation_patent
institution_162094,institution_4171,cooperation,Institution_cooperation_patent
institution_91748,institution_92959,cooperation,Institution_cooperation_patent
institution_92959,institution_91748,cooperation,Institution_cooperation_patent
institution_92959,institution_162094,cooperation,Institution_cooperation_patent
institution_162094,institution_92959,cooperation,Institution_cooperation_patent
institution_92936,institution_147117,cooperation,Institution_cooperation_patent
institution_147117,institution_92936,cooperation,Institution_cooperation_patent
institution_92936,institution_147679,cooperation,Institution_cooperation_patent
institution_147679,institution_92936,cooperation,Institution_cooperation_patent
institution_147117,institution_147679,cooperation,Institution_cooperation_patent
institution_147679,institution_147117,cooperation,Institution_cooperation_patent
institution_96555,institution_100357,cooperation,Institution_cooperation_patent
institution_100357,institution_96555,cooperation,Institution_cooperation_patent
institution_60073,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_60073,cooperation,Institution_cooperation_patent
institution_96205,institution_102748,cooperation,Institution_cooperation_patent
institution_102748,institution_96205,cooperation,Institution_cooperation_patent
institution_38939,institution_74760,cooperation,Institution_cooperation_patent
institution_74760,institution_38939,cooperation,Institution_cooperation_patent
institution_77927,institution_137015,cooperation,Institution_cooperation_patent
institution_137015,institution_77927,cooperation,Institution_cooperation_patent
institution_369,institution_34294,cooperation,Institution_cooperation_patent
institution_34294,institution_369,cooperation,Institution_cooperation_patent
institution_97934,institution_131084,cooperation,Institution_cooperation_patent
institution_131084,institution_97934,cooperation,Institution_cooperation_patent
institution_46943,institution_60797,cooperation,Institution_cooperation_patent
institution_60797,institution_46943,cooperation,Institution_cooperation_patent
institution_37679,institution_147292,cooperation,Institution_cooperation_patent
institution_147292,institution_37679,cooperation,Institution_cooperation_patent
institution_1604,institution_96555,cooperation,Institution_cooperation_patent
institution_96555,institution_1604,cooperation,Institution_cooperation_patent
institution_60211,institution_94206,cooperation,Institution_cooperation_patent
institution_94206,institution_60211,cooperation,Institution_cooperation_patent
institution_78847,institution_146915,cooperation,Institution_cooperation_patent
institution_146915,institution_78847,cooperation,Institution_cooperation_patent
institution_60821,institution_102664,cooperation,Institution_cooperation_patent
institution_102664,institution_60821,cooperation,Institution_cooperation_patent
institution_39890,institution_94126,cooperation,Institution_cooperation_patent
institution_94126,institution_39890,cooperation,Institution_cooperation_patent
institution_89518,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_89518,cooperation,Institution_cooperation_patent
institution_32503,institution_133480,cooperation,Institution_cooperation_patent
institution_133480,institution_32503,cooperation,Institution_cooperation_patent
institution_32503,institution_141731,cooperation,Institution_cooperation_patent
institution_141731,institution_32503,cooperation,Institution_cooperation_patent
institution_32503,institution_147982,cooperation,Institution_cooperation_patent
institution_147982,institution_32503,cooperation,Institution_cooperation_patent
institution_133480,institution_141731,cooperation,Institution_cooperation_patent
institution_141731,institution_133480,cooperation,Institution_cooperation_patent
institution_133480,institution_147982,cooperation,Institution_cooperation_patent
institution_147982,institution_133480,cooperation,Institution_cooperation_patent
institution_141731,institution_147982,cooperation,Institution_cooperation_patent
institution_147982,institution_141731,cooperation,Institution_cooperation_patent
institution_47602,institution_100370,cooperation,Institution_cooperation_patent
institution_100370,institution_47602,cooperation,Institution_cooperation_patent
institution_90276,institution_92959,cooperation,Institution_cooperation_patent
institution_92959,institution_90276,cooperation,Institution_cooperation_patent
institution_76305,institution_100478,cooperation,Institution_cooperation_patent
institution_100478,institution_76305,cooperation,Institution_cooperation_patent
institution_2035,institution_163605,cooperation,Institution_cooperation_patent
institution_163605,institution_2035,cooperation,Institution_cooperation_patent
institution_80436,institution_102748,cooperation,Institution_cooperation_patent
institution_102748,institution_80436,cooperation,Institution_cooperation_patent
institution_91818,institution_91825,cooperation,Institution_cooperation_patent
institution_91825,institution_91818,cooperation,Institution_cooperation_patent
institution_147691,institution_163586,cooperation,Institution_cooperation_patent
institution_163586,institution_147691,cooperation,Institution_cooperation_patent
institution_96555,institution_98834,cooperation,Institution_cooperation_patent
institution_98834,institution_96555,cooperation,Institution_cooperation_patent
institution_47057,institution_102748,cooperation,Institution_cooperation_patent
institution_102748,institution_47057,cooperation,Institution_cooperation_patent
institution_47520,institution_133708,cooperation,Institution_cooperation_patent
institution_133708,institution_47520,cooperation,Institution_cooperation_patent
institution_54329,institution_80200,cooperation,Institution_cooperation_patent
institution_80200,institution_54329,cooperation,Institution_cooperation_patent
institution_54329,institution_137663,cooperation,Institution_cooperation_patent
institution_137663,institution_54329,cooperation,Institution_cooperation_patent
institution_80200,institution_137663,cooperation,Institution_cooperation_patent
institution_137663,institution_80200,cooperation,Institution_cooperation_patent
institution_95641,institution_137736,cooperation,Institution_cooperation_patent
institution_137736,institution_95641,cooperation,Institution_cooperation_patent
institution_43539,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_43539,cooperation,Institution_cooperation_patent
institution_80475,institution_141771,cooperation,Institution_cooperation_patent
institution_141771,institution_80475,cooperation,Institution_cooperation_patent
institution_119317,institution_151029,cooperation,Institution_cooperation_patent
institution_151029,institution_119317,cooperation,Institution_cooperation_patent
institution_50275,institution_164510,cooperation,Institution_cooperation_patent
institution_164510,institution_50275,cooperation,Institution_cooperation_patent
institution_69379,institution_90575,cooperation,Institution_cooperation_patent
institution_90575,institution_69379,cooperation,Institution_cooperation_patent
institution_69379,institution_95635,cooperation,Institution_cooperation_patent
institution_95635,institution_69379,cooperation,Institution_cooperation_patent
institution_90575,institution_95635,cooperation,Institution_cooperation_patent
institution_95635,institution_90575,cooperation,Institution_cooperation_patent
institution_60166,institution_60168,cooperation,Institution_cooperation_patent
institution_60168,institution_60166,cooperation,Institution_cooperation_patent
institution_6329,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_6329,cooperation,Institution_cooperation_patent
institution_80198,institution_80205,cooperation,Institution_cooperation_patent
institution_80205,institution_80198,cooperation,Institution_cooperation_patent
institution_2266,institution_93950,cooperation,Institution_cooperation_patent
institution_93950,institution_2266,cooperation,Institution_cooperation_patent
institution_93950,institution_100580,cooperation,Institution_cooperation_patent
institution_100580,institution_93950,cooperation,Institution_cooperation_patent
institution_18822,institution_46977,cooperation,Institution_cooperation_patent
institution_46977,institution_18822,cooperation,Institution_cooperation_patent
institution_68697,institution_92996,cooperation,Institution_cooperation_patent
institution_92996,institution_68697,cooperation,Institution_cooperation_patent
institution_68697,institution_104596,cooperation,Institution_cooperation_patent
institution_104596,institution_68697,cooperation,Institution_cooperation_patent
institution_68697,institution_130595,cooperation,Institution_cooperation_patent
institution_130595,institution_68697,cooperation,Institution_cooperation_patent
institution_92996,institution_104596,cooperation,Institution_cooperation_patent
institution_104596,institution_92996,cooperation,Institution_cooperation_patent
institution_92996,institution_130595,cooperation,Institution_cooperation_patent
institution_130595,institution_92996,cooperation,Institution_cooperation_patent
institution_104596,institution_130595,cooperation,Institution_cooperation_patent
institution_130595,institution_104596,cooperation,Institution_cooperation_patent
institution_47562,institution_89485,cooperation,Institution_cooperation_patent
institution_89485,institution_47562,cooperation,Institution_cooperation_patent
institution_47562,institution_113608,cooperation,Institution_cooperation_patent
institution_113608,institution_47562,cooperation,Institution_cooperation_patent
institution_47562,institution_130743,cooperation,Institution_cooperation_patent
institution_130743,institution_47562,cooperation,Institution_cooperation_patent
institution_89485,institution_113608,cooperation,Institution_cooperation_patent
institution_113608,institution_89485,cooperation,Institution_cooperation_patent
institution_89485,institution_130743,cooperation,Institution_cooperation_patent
institution_130743,institution_89485,cooperation,Institution_cooperation_patent
institution_113608,institution_130743,cooperation,Institution_cooperation_patent
institution_130743,institution_113608,cooperation,Institution_cooperation_patent
institution_54299,institution_108935,cooperation,Institution_cooperation_patent
institution_108935,institution_54299,cooperation,Institution_cooperation_patent
institution_148040,institution_162928,cooperation,Institution_cooperation_patent
institution_162928,institution_148040,cooperation,Institution_cooperation_patent
institution_141781,institution_151501,cooperation,Institution_cooperation_patent
institution_151501,institution_141781,cooperation,Institution_cooperation_patent
institution_50134,institution_142645,cooperation,Institution_cooperation_patent
institution_142645,institution_50134,cooperation,Institution_cooperation_patent
institution_92951,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_92951,cooperation,Institution_cooperation_patent
institution_60556,institution_119679,cooperation,Institution_cooperation_patent
institution_119679,institution_60556,cooperation,Institution_cooperation_patent
institution_6684,institution_76920,cooperation,Institution_cooperation_patent
institution_76920,institution_6684,cooperation,Institution_cooperation_patent
institution_61534,institution_148031,cooperation,Institution_cooperation_patent
institution_148031,institution_61534,cooperation,Institution_cooperation_patent
institution_47835,institution_91752,cooperation,Institution_cooperation_patent
institution_91752,institution_47835,cooperation,Institution_cooperation_patent
institution_6720,institution_82045,cooperation,Institution_cooperation_patent
institution_82045,institution_6720,cooperation,Institution_cooperation_patent
institution_6720,institution_115026,cooperation,Institution_cooperation_patent
institution_115026,institution_6720,cooperation,Institution_cooperation_patent
institution_82045,institution_115026,cooperation,Institution_cooperation_patent
institution_115026,institution_82045,cooperation,Institution_cooperation_patent
institution_60166,institution_76902,cooperation,Institution_cooperation_patent
institution_76902,institution_60166,cooperation,Institution_cooperation_patent
institution_54329,institution_88350,cooperation,Institution_cooperation_patent
institution_88350,institution_54329,cooperation,Institution_cooperation_patent
institution_80200,institution_88350,cooperation,Institution_cooperation_patent
institution_88350,institution_80200,cooperation,Institution_cooperation_patent
institution_88350,institution_137663,cooperation,Institution_cooperation_patent
institution_137663,institution_88350,cooperation,Institution_cooperation_patent
institution_4171,institution_50275,cooperation,Institution_cooperation_patent
institution_50275,institution_4171,cooperation,Institution_cooperation_patent
institution_4171,institution_74360,cooperation,Institution_cooperation_patent
institution_74360,institution_4171,cooperation,Institution_cooperation_patent
institution_4171,institution_116782,cooperation,Institution_cooperation_patent
institution_116782,institution_4171,cooperation,Institution_cooperation_patent
institution_50275,institution_74360,cooperation,Institution_cooperation_patent
institution_74360,institution_50275,cooperation,Institution_cooperation_patent
institution_50275,institution_116782,cooperation,Institution_cooperation_patent
institution_116782,institution_50275,cooperation,Institution_cooperation_patent
institution_74360,institution_116782,cooperation,Institution_cooperation_patent
institution_116782,institution_74360,cooperation,Institution_cooperation_patent
institution_9309,institution_147993,cooperation,Institution_cooperation_patent
institution_147993,institution_9309,cooperation,Institution_cooperation_patent
institution_76916,institution_99031,cooperation,Institution_cooperation_patent
institution_99031,institution_76916,cooperation,Institution_cooperation_patent
institution_121127,institution_163608,cooperation,Institution_cooperation_patent
institution_163608,institution_121127,cooperation,Institution_cooperation_patent
institution_69379,institution_96556,cooperation,Institution_cooperation_patent
institution_96556,institution_69379,cooperation,Institution_cooperation_patent
institution_147691,institution_148000,cooperation,Institution_cooperation_patent
institution_148000,institution_147691,cooperation,Institution_cooperation_patent
institution_80249,institution_94007,cooperation,Institution_cooperation_patent
institution_94007,institution_80249,cooperation,Institution_cooperation_patent
institution_80249,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_80249,cooperation,Institution_cooperation_patent
institution_94007,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_94007,cooperation,Institution_cooperation_patent
institution_142924,institution_143056,cooperation,Institution_cooperation_patent
institution_143056,institution_142924,cooperation,Institution_cooperation_patent
institution_21586,institution_92986,cooperation,Institution_cooperation_patent
institution_92986,institution_21586,cooperation,Institution_cooperation_patent
institution_76085,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_76085,cooperation,Institution_cooperation_patent
institution_65398,institution_66679,cooperation,Institution_cooperation_patent
institution_66679,institution_65398,cooperation,Institution_cooperation_patent
institution_76003,institution_148055,cooperation,Institution_cooperation_patent
institution_148055,institution_76003,cooperation,Institution_cooperation_patent
institution_98927,institution_100373,cooperation,Institution_cooperation_patent
institution_100373,institution_98927,cooperation,Institution_cooperation_patent
institution_98927,institution_100821,cooperation,Institution_cooperation_patent
institution_100821,institution_98927,cooperation,Institution_cooperation_patent
institution_100373,institution_100821,cooperation,Institution_cooperation_patent
institution_100821,institution_100373,cooperation,Institution_cooperation_patent
institution_74760,institution_146922,cooperation,Institution_cooperation_patent
institution_146922,institution_74760,cooperation,Institution_cooperation_patent
institution_60177,institution_148031,cooperation,Institution_cooperation_patent
institution_148031,institution_60177,cooperation,Institution_cooperation_patent
institution_80249,institution_148000,cooperation,Institution_cooperation_patent
institution_148000,institution_80249,cooperation,Institution_cooperation_patent
institution_32358,institution_59662,cooperation,Institution_cooperation_patent
institution_59662,institution_32358,cooperation,Institution_cooperation_patent
institution_75560,institution_77691,cooperation,Institution_cooperation_patent
institution_77691,institution_75560,cooperation,Institution_cooperation_patent
institution_60568,institution_102618,cooperation,Institution_cooperation_patent
institution_102618,institution_60568,cooperation,Institution_cooperation_patent
institution_60568,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_60568,cooperation,Institution_cooperation_patent
institution_60568,institution_164213,cooperation,Institution_cooperation_patent
institution_164213,institution_60568,cooperation,Institution_cooperation_patent
institution_102618,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_102618,cooperation,Institution_cooperation_patent
institution_102618,institution_164213,cooperation,Institution_cooperation_patent
institution_164213,institution_102618,cooperation,Institution_cooperation_patent
institution_148040,institution_164213,cooperation,Institution_cooperation_patent
institution_164213,institution_148040,cooperation,Institution_cooperation_patent
institution_47046,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_47046,cooperation,Institution_cooperation_patent
institution_90625,institution_95660,cooperation,Institution_cooperation_patent
institution_95660,institution_90625,cooperation,Institution_cooperation_patent
institution_90625,institution_163621,cooperation,Institution_cooperation_patent
institution_163621,institution_90625,cooperation,Institution_cooperation_patent
institution_95660,institution_163621,cooperation,Institution_cooperation_patent
institution_163621,institution_95660,cooperation,Institution_cooperation_patent
institution_29521,institution_47613,cooperation,Institution_cooperation_patent
institution_47613,institution_29521,cooperation,Institution_cooperation_patent
institution_102349,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_102349,cooperation,Institution_cooperation_patent
institution_100434,institution_120913,cooperation,Institution_cooperation_patent
institution_120913,institution_100434,cooperation,Institution_cooperation_patent
institution_94206,institution_150276,cooperation,Institution_cooperation_patent
institution_150276,institution_94206,cooperation,Institution_cooperation_patent
institution_32360,institution_100580,cooperation,Institution_cooperation_patent
institution_100580,institution_32360,cooperation,Institution_cooperation_patent
institution_74818,institution_131084,cooperation,Institution_cooperation_patent
institution_131084,institution_74818,cooperation,Institution_cooperation_patent
institution_47088,institution_94007,cooperation,Institution_cooperation_patent
institution_94007,institution_47088,cooperation,Institution_cooperation_patent
institution_88724,institution_140471,cooperation,Institution_cooperation_patent
institution_140471,institution_88724,cooperation,Institution_cooperation_patent
institution_80249,institution_80409,cooperation,Institution_cooperation_patent
institution_80409,institution_80249,cooperation,Institution_cooperation_patent
institution_91848,institution_95627,cooperation,Institution_cooperation_patent
institution_95627,institution_91848,cooperation,Institution_cooperation_patent
institution_87562,institution_91766,cooperation,Institution_cooperation_patent
institution_91766,institution_87562,cooperation,Institution_cooperation_patent
institution_39165,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_39165,cooperation,Institution_cooperation_patent
institution_77927,institution_146917,cooperation,Institution_cooperation_patent
institution_146917,institution_77927,cooperation,Institution_cooperation_patent
institution_100446,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_100446,cooperation,Institution_cooperation_patent
institution_96555,institution_97347,cooperation,Institution_cooperation_patent
institution_97347,institution_96555,cooperation,Institution_cooperation_patent
institution_96555,institution_162942,cooperation,Institution_cooperation_patent
institution_162942,institution_96555,cooperation,Institution_cooperation_patent
institution_97347,institution_162942,cooperation,Institution_cooperation_patent
institution_162942,institution_97347,cooperation,Institution_cooperation_patent
institution_68218,institution_92959,cooperation,Institution_cooperation_patent
institution_92959,institution_68218,cooperation,Institution_cooperation_patent
institution_7047,institution_80637,cooperation,Institution_cooperation_patent
institution_80637,institution_7047,cooperation,Institution_cooperation_patent
institution_2258,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_2258,cooperation,Institution_cooperation_patent
institution_42060,institution_92959,cooperation,Institution_cooperation_patent
institution_92959,institution_42060,cooperation,Institution_cooperation_patent
institution_3501,institution_6013,cooperation,Institution_cooperation_patent
institution_6013,institution_3501,cooperation,Institution_cooperation_patent
institution_3501,institution_6031,cooperation,Institution_cooperation_patent
institution_6031,institution_3501,cooperation,Institution_cooperation_patent
institution_6013,institution_6031,cooperation,Institution_cooperation_patent
institution_6031,institution_6013,cooperation,Institution_cooperation_patent
institution_35317,institution_100580,cooperation,Institution_cooperation_patent
institution_100580,institution_35317,cooperation,Institution_cooperation_patent
institution_76914,institution_77837,cooperation,Institution_cooperation_patent
institution_77837,institution_76914,cooperation,Institution_cooperation_patent
institution_4171,institution_94241,cooperation,Institution_cooperation_patent
institution_94241,institution_4171,cooperation,Institution_cooperation_patent
institution_76069,institution_91764,cooperation,Institution_cooperation_patent
institution_91764,institution_76069,cooperation,Institution_cooperation_patent
institution_74760,institution_80249,cooperation,Institution_cooperation_patent
institution_80249,institution_74760,cooperation,Institution_cooperation_patent
institution_1288,institution_76010,cooperation,Institution_cooperation_patent
institution_76010,institution_1288,cooperation,Institution_cooperation_patent
institution_1288,institution_80442,cooperation,Institution_cooperation_patent
institution_80442,institution_1288,cooperation,Institution_cooperation_patent
institution_76010,institution_80442,cooperation,Institution_cooperation_patent
institution_80442,institution_76010,cooperation,Institution_cooperation_patent
institution_65374,institution_119584,cooperation,Institution_cooperation_patent
institution_119584,institution_65374,cooperation,Institution_cooperation_patent
institution_75557,institution_131010,cooperation,Institution_cooperation_patent
institution_131010,institution_75557,cooperation,Institution_cooperation_patent
institution_34457,institution_47019,cooperation,Institution_cooperation_patent
institution_47019,institution_34457,cooperation,Institution_cooperation_patent
institution_32363,institution_76899,cooperation,Institution_cooperation_patent
institution_76899,institution_32363,cooperation,Institution_cooperation_patent
institution_32363,institution_91764,cooperation,Institution_cooperation_patent
institution_91764,institution_32363,cooperation,Institution_cooperation_patent
institution_32363,institution_137017,cooperation,Institution_cooperation_patent
institution_137017,institution_32363,cooperation,Institution_cooperation_patent
institution_164161,institution_164523,cooperation,Institution_cooperation_patent
institution_164523,institution_164161,cooperation,Institution_cooperation_patent
institution_4171,institution_50987,cooperation,Institution_cooperation_patent
institution_50987,institution_4171,cooperation,Institution_cooperation_patent
institution_104602,institution_119322,cooperation,Institution_cooperation_patent
institution_119322,institution_104602,cooperation,Institution_cooperation_patent
institution_79241,institution_147117,cooperation,Institution_cooperation_patent
institution_147117,institution_79241,cooperation,Institution_cooperation_patent
institution_3297,institution_136834,cooperation,Institution_cooperation_patent
institution_136834,institution_3297,cooperation,Institution_cooperation_patent
institution_141938,institution_164171,cooperation,Institution_cooperation_patent
institution_164171,institution_141938,cooperation,Institution_cooperation_patent
institution_76003,institution_91748,cooperation,Institution_cooperation_patent
institution_91748,institution_76003,cooperation,Institution_cooperation_patent
institution_90030,institution_90078,cooperation,Institution_cooperation_patent
institution_90078,institution_90030,cooperation,Institution_cooperation_patent
institution_109509,institution_162928,cooperation,Institution_cooperation_patent
institution_162928,institution_109509,cooperation,Institution_cooperation_patent
institution_91748,institution_93950,cooperation,Institution_cooperation_patent
institution_93950,institution_91748,cooperation,Institution_cooperation_patent
institution_60166,institution_60182,cooperation,Institution_cooperation_patent
institution_60182,institution_60166,cooperation,Institution_cooperation_patent
institution_43263,institution_110751,cooperation,Institution_cooperation_patent
institution_110751,institution_43263,cooperation,Institution_cooperation_patent
institution_147691,institution_147970,cooperation,Institution_cooperation_patent
institution_147970,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_147975,cooperation,Institution_cooperation_patent
institution_147975,institution_147691,cooperation,Institution_cooperation_patent
institution_147970,institution_147975,cooperation,Institution_cooperation_patent
institution_147975,institution_147970,cooperation,Institution_cooperation_patent
institution_16781,institution_147682,cooperation,Institution_cooperation_patent
institution_147682,institution_16781,cooperation,Institution_cooperation_patent
institution_141744,institution_141752,cooperation,Institution_cooperation_patent
institution_141752,institution_141744,cooperation,Institution_cooperation_patent
institution_6896,institution_146849,cooperation,Institution_cooperation_patent
institution_146849,institution_6896,cooperation,Institution_cooperation_patent
institution_130377,institution_130544,cooperation,Institution_cooperation_patent
institution_130544,institution_130377,cooperation,Institution_cooperation_patent
institution_91666,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_91666,cooperation,Institution_cooperation_patent
institution_91666,institution_161946,cooperation,Institution_cooperation_patent
institution_161946,institution_91666,cooperation,Institution_cooperation_patent
institution_148040,institution_161946,cooperation,Institution_cooperation_patent
institution_161946,institution_148040,cooperation,Institution_cooperation_patent
institution_34457,institution_102882,cooperation,Institution_cooperation_patent
institution_102882,institution_34457,cooperation,Institution_cooperation_patent
institution_102748,institution_150408,cooperation,Institution_cooperation_patent
institution_150408,institution_102748,cooperation,Institution_cooperation_patent
institution_3523,institution_41206,cooperation,Institution_cooperation_patent
institution_41206,institution_3523,cooperation,Institution_cooperation_patent
institution_60569,institution_136834,cooperation,Institution_cooperation_patent
institution_136834,institution_60569,cooperation,Institution_cooperation_patent
institution_130407,institution_130408,cooperation,Institution_cooperation_patent
institution_130408,institution_130407,cooperation,Institution_cooperation_patent
institution_89554,institution_162076,cooperation,Institution_cooperation_patent
institution_162076,institution_89554,cooperation,Institution_cooperation_patent
institution_99066,institution_147200,cooperation,Institution_cooperation_patent
institution_147200,institution_99066,cooperation,Institution_cooperation_patent
institution_17980,institution_76931,cooperation,Institution_cooperation_patent
institution_76931,institution_17980,cooperation,Institution_cooperation_patent
institution_98543,institution_163788,cooperation,Institution_cooperation_patent
institution_163788,institution_98543,cooperation,Institution_cooperation_patent
institution_76085,institution_141857,cooperation,Institution_cooperation_patent
institution_141857,institution_76085,cooperation,Institution_cooperation_patent
institution_68848,institution_92936,cooperation,Institution_cooperation_patent
institution_92936,institution_68848,cooperation,Institution_cooperation_patent
institution_55478,institution_55483,cooperation,Institution_cooperation_patent
institution_55483,institution_55478,cooperation,Institution_cooperation_patent
institution_94198,institution_94206,cooperation,Institution_cooperation_patent
institution_94206,institution_94198,cooperation,Institution_cooperation_patent
institution_94198,institution_94209,cooperation,Institution_cooperation_patent
institution_94209,institution_94198,cooperation,Institution_cooperation_patent
institution_94198,institution_102748,cooperation,Institution_cooperation_patent
institution_102748,institution_94198,cooperation,Institution_cooperation_patent
institution_94206,institution_94209,cooperation,Institution_cooperation_patent
institution_94209,institution_94206,cooperation,Institution_cooperation_patent
institution_94209,institution_102748,cooperation,Institution_cooperation_patent
institution_102748,institution_94209,cooperation,Institution_cooperation_patent
institution_41169,institution_146929,cooperation,Institution_cooperation_patent
institution_146929,institution_41169,cooperation,Institution_cooperation_patent
institution_100609,institution_162044,cooperation,Institution_cooperation_patent
institution_162044,institution_100609,cooperation,Institution_cooperation_patent
institution_2266,institution_137013,cooperation,Institution_cooperation_patent
institution_137013,institution_2266,cooperation,Institution_cooperation_patent
institution_91731,institution_102573,cooperation,Institution_cooperation_patent
institution_102573,institution_91731,cooperation,Institution_cooperation_patent
